"idtweet,"datecreated","username","text","lang","location","lat","lng"
"919148545076269056","Sat Oct 14 10:31:04 +0000 2017","vinavannia","Di ajakin selfie sama co-ceo lazada indonesia pas lagi duduk d suruh maju ke panggung gak jelas… https://t.co/CLFUZ8OPet","in","Indonesia","-6.22404789","106.82341335"
"919148604874424320","Sat Oct 14 10:31:19 +0000 2017","ettenoif","I m at @ST_ALi in Jakarta Selatan, DKI Jakarta https://t.co/crk6LrFxIM","in","Indonesia","-6.21589015","106.83001051"
"919148627964104704","Sat Oct 14 10:31:24 +0000 2017","bpost_radio","Yes, SUPPORT terus musisi lokal ya semua 🎤🎧👍🏼 Jangan lupa setiap sore Sabtu jam 4-5 km wajib… https://t.co/SvhLrQTeQM","in","Indonesia","-3.316217","114.591499"
"919148653356376064","Sat Oct 14 10:31:30 +0000 2017","itutsegnapp","With Aldino at Kampung Kecil Resto — https://t.co/oTeorJxEQZ","in","Indonesia","-6.39271","106.74334"
"919148668707471361","Sat Oct 14 10:31:34 +0000 2017","theresiastrii","At Warung Taru (Rumah Kayu) — https://t.co/KH7z2RgK7Z","in","Indonesia","-6.86581","107.62116"
"919148675594461184","Sat Oct 14 10:31:35 +0000 2017","amrisistian","Lagi lagi candid mahasiswa @ STIE IEUpaweda https://t.co/Bx07Q97Zq7","in","Indonesia","-7.7963459","110.37279367"
"919148689171591168","Sat Oct 14 10:31:39 +0000 2017","AdilBabeAkbar","Besok di gerak jalan santai memperingati hari jadi Sulsel. Saya menjelma jadi tukang… https://t.co/ssmengq0Cc","in","Undefined","-5.19083","119.467"
"919148705864826880","Sat Oct 14 10:31:43 +0000 2017","pratama_yoga31","Terimakasih @xiaomiindonesia dan @officialJKT48 @Nadila_JKT48 @Nat_JKT48 @Ypratama74785 #JKT48keMiStore #TeamDobel https://t.co/W30tgLu1gs","in","Indonesia","-6.2412542","106.6284741"
"919148761812647936","Sat Oct 14 10:31:56 +0000 2017","KomangArdiyanto","Udah tiga hari... Pertamax turbo RON 98 naik lagi jadi Rp.9350 dari sebelumnya… (at Palmerah Barat No 60) — https://t.co/tpXJtyuqhR","in","Indonesia","-6.20985","106.79258"
"919148762307682304","Sat Oct 14 10:31:56 +0000 2017","PrinceZones"," Ready Stock !!! Samsung Galaxy J2 Prime, Rp 1.590.000,- Ayo pesan sekarang juga sebelum… https://t.co/NWAq2KcCth","in","Indonesia","-6.13741","106.72487"
"919148819605995520","Sat Oct 14 10:32:10 +0000 2017","rismaaahfk","At Gokana Ramen &amp; Teppan — https://t.co/cyAHdwK4Vj","in","Indonesia","-6.27077","106.86777"
"919148844658634753","Sat Oct 14 10:32:16 +0000 2017","naelkilimanjaro","Gilak !!!.. dengan menggunakan #hard_top, para pendaki #Semeru ini melewati padang pasir… https://t.co/PO1R2IvldW","in","Indonesia","-7.94465641","112.95249939"
"919148903630385152","Sat Oct 14 10:32:30 +0000 2017","innur07","At Cobek Ayam Penyet Plaza Medan Fair — https://t.co/g8XsQmoIJ4","in","Indonesia","3.59189","98.66201"
"919148908588146688","Sat Oct 14 10:32:31 +0000 2017","jh_sidoarjo","💖💖 *BAZAR JH - FIF* 💖💖 . Dapatkan barang impian anda cukup bayar Rp 200.000,-** 🙋🙋🙋 . Hadiri… https://t.co/DyCGPlS0vw","in","Indonesia","-7.45993","112.71542"
"919148908613373952","Sat Oct 14 10:32:31 +0000 2017","rapina_tri","Sahabat untuk selamanya :D ira @ruth @ Medan, Indonesia https://t.co/Zcl8F5fCir","in","Indonesia","3.58333","98.6667"
"919148953953746945","Sat Oct 14 10:32:42 +0000 2017","reyhan_aries10","Kegigihan akan membawa perubahan.","in","Indonesia","-5.4083","105.2709"
"919148984823926784","Sat Oct 14 10:32:49 +0000 2017","christo_dino","selamat ulang tahun hidungnya papa mama😘😃 semoga skripsinya cpt selesai dan cpt wisuda.. sukses… https://t.co/LSx9fDo5SS","in","Indonesia","-2.97047619","119.89819639"
"919148991413137410","Sat Oct 14 10:32:51 +0000 2017","StudioEastRadio","Sahabat Studioeast yang lg ada di @istanaplaza mana suaranyaaa... Eastplorer skr lg ada di… https://t.co/sI6M2JjDW0","in","Indonesia","-6.90593202","107.59703852"
"919148993040465920","Sat Oct 14 10:32:51 +0000 2017","EraBoangmanalu","At Gkppd Kuria Sidikalang Kota [pic] — https://t.co/4Z4LHm2CJY","in","Indonesia","2.74796","98.31341"
"919148994454048769","Sat Oct 14 10:32:51 +0000 2017","NikeAidelia","Ini mau sholat apa selfi2an ???? 😅😜 @ Bank BPR Universal https://t.co/5piSrTyLWO","in","Indonesia","-6.27459349","106.70427203"
"919149038787747841","Sat Oct 14 10:33:02 +0000 2017","Erika1411Kusuma","Baru saja mengirim foto @ Kotabaru Parahyangan Enterance https://t.co/JkZ0f29pFC","in","Indonesia","-6.88698544","107.49601544"
"919149052884869120","Sat Oct 14 10:33:05 +0000 2017","ayteguh99","kalau minum itu harus sambil duduk.... kataNya @ Kota Lama Semarang https://t.co/CwptJMrmKp","in","Indonesia","-6.96825","110.42882"
"919149183075889153","Sat Oct 14 10:33:36 +0000 2017","arukidz","@arukidz Terima kasih leonardoredemptusacruce pelanggan setia Mie Hijau Ayam Jamur atas… https://t.co/2b9sJWB5NR","in","Indonesia","-6.1784216","106.990511"
"919149185345249285","Sat Oct 14 10:33:37 +0000 2017","bagussaputro3","Jangan Baper gaeeess, mau Spesial Dinner kayak Mas angga.we.313 bisa kok di Front One Hotel… https://t.co/ji5kAbeo4H","in","Indonesia","-7.08169284","110.90305926"
"919149186536239104","Sat Oct 14 10:33:37 +0000 2017","HaroenWarsanta","Belajar secara Online sangat efisien, karena tidak repot di perjalanan. Guru Light Beijing… https://t.co/Fo9SwyZ3fb","in","Undefined","-7.277079","112.804949"
"919149199425404928","Sat Oct 14 10:33:40 +0000 2017","rhiskilism","Menikmati senja di akhir pekan @ Pantai Pasir Parangtritis, Yogyakarta https://t.co/0C7pnfIs9e","in","Undefined","-8.02571208","110.33528366"
"919149231818067968","Sat Oct 14 10:33:48 +0000 2017","nianiottt","Padahal gak janjian , bisa samaan dresscode biru navy 😙😚😍😘 @ Suzuki… https://t.co/TJvTpfJkQR","in","Indonesia","-7.95156275","112.63918087"
"919149270581809152","Sat Oct 14 10:33:57 +0000 2017","misscry2"," Meet up d dua tempat.. BaLas dendam kayak nya. 😂😂😂 saking Lama ga… https://t.co/yMYm8uwU5M","in","Indonesia","2.96500247","99.8007985"
"919149271596769282","Sat Oct 14 10:33:57 +0000 2017","n3ngrik4","Yeeeaah aku bisa duduk miriing 😄😄😄 #nuraishaapriliaputri @ Serang, Indonesia https://t.co/J2hsvbHvHn","in","Indonesia","-6.11278","106.148"
"919149283596754944","Sat Oct 14 10:34:00 +0000 2017","googuns_lulz","9f8cb5959f5b3f55c90b8c28fcc92fd2d35dbdc9de56ff2b0ca068a94013d2a794009d690f95059efb2186dd4dc9ebcff6da79b082ae67e2b36c2bd80e290139781301000000","in","Undefined","-5.51342247","131.4051357"
"919149319315427328","Sat Oct 14 10:34:09 +0000 2017","rodearniandini","Namaku langit, maukah kau menjadi senja lalu terbenam di takdirku… https://t.co/30LUuBY792","in","Indonesia","-6.959565","107.78549"
"919149362546204675","Sat Oct 14 10:34:19 +0000 2017","amrisistian","Pagi2 buta sudah ada di sini merapi lava tour sunrise @ Merapi Lava Adventure https://t.co/TvMcr1dm2h","in","Indonesia","-7.59330239","110.43152332"
"919149399879573504","Sat Oct 14 10:34:28 +0000 2017","DeviSuryani55","With Jhoul and Suwasnawa at Warung Be Pasih — https://t.co/eDrIUd5dnD","in","Indonesia","-8.67545","115.24078"
"919149421715185664","Sat Oct 14 10:34:33 +0000 2017","otofifcom","Vacum Interior..😉. Saat bingung mau ngapain lihat interior mobil kotor. Gampang. Udah plus… https://t.co/U6ffZb79MG","in","Indonesia","-6.30408017","106.78221703"
"919149424735027200","Sat Oct 14 10:34:34 +0000 2017","mchandrapurnama","Si abang tamvan ngeFatBuble dulu 😁😁 #al #fatbuble… https://t.co/JCK1WcwuNY","in","Indonesia","-6.38228598","106.82992502"
"919149439087869952","Sat Oct 14 10:34:37 +0000 2017","AweAyuWulandari","B A N D U N G @ Kawah Putih https://t.co/Q2DBNHiZGa","in","Indonesia","-6.91472","107.631"
"919149451310022656","Sat Oct 14 10:34:40 +0000 2017","dentasuu","At Jembatan Srandakan Lama — https://t.co/4e4Th8sRky","in","Indonesia","-7.93837","110.24397"
"919149459606405120","Sat Oct 14 10:34:42 +0000 2017","octafianguntur"," Tibatiba pengen bikin, lah gak sengaja ke rekam, terus ke edit, ini juga gk sengaja ke… https://t.co/QGLGOhKN3i","in","Indonesia","-7.80138889","110.36444444"
"919149499578281984","Sat Oct 14 10:34:52 +0000 2017","arienluphly","Senja di batukaras 🌅 @ Batukaras, Jawa Barat, Indonesia https://t.co/3RsU5MNj2f","in","Indonesia","-7.75","108.483"
"919149500236574726","Sat Oct 14 10:34:52 +0000 2017","YozKentoz","At Elang Futsal — https://t.co/0YUytCjr4p","in","Indonesia","0.52454","101.44193"
"919149530255319040","Sat Oct 14 10:34:59 +0000 2017","innur07","At Antara Cengkareng dan Medan [vid] — https://t.co/9DJbFCNDns","in","Indonesia","3.59189","98.66201"
"919149547108098048","Sat Oct 14 10:35:03 +0000 2017","Defi_Nurdiana","14.10.2017 Perkumpulan Perbankan Madiun, Ponorogo, Ngawi, Pacitan dan… https://t.co/zdMPnJnwap","in","Indonesia","-7.80455","111.54187"
"919149561297244160","Sat Oct 14 10:35:07 +0000 2017","LabrieNoe","Sinilah merapat.... #ngopi #pakansari #r15cis @ Pakansari Stadium https://t.co/k9l0Cssqnf","in","Indonesia","-6.495","106.8335"
"919149599306272768","Sat Oct 14 10:35:16 +0000 2017","fachmiza","Lelah..tidur aja yok (@ Grand Keisha Hotel) https://t.co/2zzOBLY2Ek","in","Indonesia","-7.759639","110.395806"
"919149659355938816","Sat Oct 14 10:35:30 +0000 2017","sueSaaan","At Klinik Bina Sehat Insani — https://t.co/raIR6Jlhv2","in","Indonesia","-6.29411","106.86046"
"919149689425092613","Sat Oct 14 10:35:37 +0000 2017","LordAslanVIII","Wow... Brand satu ini benar-benar bikin heboh lohhh... Baru aja terkenal dengan Signaturenya… https://t.co/TYDlJHVpKo","in","Indonesia","-6.19994862","106.82320202"
"919149733813239808","Sat Oct 14 10:35:48 +0000 2017","anam_ahmad98","Data dan Fakta jelang laga kontra United (Honours) Merupakan 2 tim tersukses di… https://t.co/F61u4T30BR","in","Indonesia","-6.91627","107.59557"
"919149761227210752","Sat Oct 14 10:35:54 +0000 2017","Adewipuspita","At Tahu Campur Pak Iwan Jagalan — https://t.co/U5qQyr9l45","in","Indonesia","-7.98751","112.63029"
"919149790029520897","Sat Oct 14 10:36:01 +0000 2017","cempredigage","adek lelahhh... @ Project Rs,indriati Solobaru Sukoharjo https://t.co/xrf5yNarSj","in","Indonesia","-7.611029","110.817462"
"919149805024067584","Sat Oct 14 10:36:05 +0000 2017","Yoga_Zacker","Fana merah jambu @ Warung Tepi Bukit Desa Selat https://t.co/M0WCL5ZEH7","in","Indonesia","-8.18451063","115.06526153"
"919149806471335936","Sat Oct 14 10:36:05 +0000 2017","Rachmad_Muljono","... Aku sudah siap menemui WALI MU ☕ @ PT CNG Hilir Raya https://t.co/ET468NbFmb","in","Indonesia","-2.97242531","104.73037407"
"919149807930818560","Sat Oct 14 10:36:05 +0000 2017","Fzr_pratama","Tetap fokus pada objek. Dalam artian, kita harus komitmen pada jalan yang kita pilih. 😊😄😄 @… https://t.co/XilrEyQdl0","in","Indonesia","-6.55","107.433"
"919149825643253760","Sat Oct 14 10:36:10 +0000 2017","brontoo","dikala senja terasa hampa #1000kata @ La Plancha Bali https://t.co/ONC1QwdXos","in","Indonesia","-8.69465666","115.15981564"
"919149831221678080","Sat Oct 14 10:36:11 +0000 2017","erwinparengkuan","😗 #matachaparengkuan @ Jakarta, Indonesia https://t.co/QLWfuGdyqo","in","Indonesia","-6.2173","106.839"
"919149836955353088","Sat Oct 14 10:36:12 +0000 2017","syakilla_jr","Ges Basilah @ Bandara Internasional Soekarno Hatta https://t.co/5ZSo1ySpQe","in","Indonesia","-6.13072139","106.65522098"
"919149842487758848","Sat Oct 14 10:36:14 +0000 2017","Ir_jony","Di akhiri dengan gagal pinalti #futsal #hln72 #sektorbakaru… https://t.co/f5XzQTDSAN","in","Undefined","-5.17057504","119.44443534"
"919149842563133440","Sat Oct 14 10:36:14 +0000 2017","munfasil","With ramean at Nusa Dua Beach (Pantai Nusa Dua) [pic] — https://t.co/h2DDn1QA7k","in","Undefined","-8.80142","115.23545"
"919149843771219968","Sat Oct 14 10:36:14 +0000 2017","senhaokta","Terimakasih kesayang2an akuhh..😗😗😗😗😗😗😗😗 @laurinshanna_ al_delanisa @… https://t.co/s61VvOvPpR","in","Indonesia","-6.23944","106.993"
"919149862247157760","Sat Oct 14 10:36:18 +0000 2017","daniramdani_SP","Satu tahun,. Dan perubahannya cepat. Dari jalanan yang masih tanah, kalo hujan harus ganti… https://t.co/J0HShwLcMx","in","Indonesia","-6.70501518","108.34128315"
"919149876088225792","Sat Oct 14 10:36:22 +0000 2017","HaroenWarsanta","Belajar secara Online sangat efisien, karena tidak repot di perjalanan. Guru Light Beijing… https://t.co/q4YtB6fk6o","in","Undefined","-7.277079","112.804949"
"919149896258617346","Sat Oct 14 10:36:26 +0000 2017","almaaprr","Seperti kata pepatah siapa yang mencari kawan tak bercacat, seumur… https://t.co/3frYLkMsL9","in","Indonesia","-3.2983212","114.58815725"
"919149918538862592","Sat Oct 14 10:36:32 +0000 2017","clearandclear","Pak kemendagri ini saya tidak diakui negara apa gimana ya? Saya bikin e-ktp 2 tahun lebih tapi… https://t.co/oseKQ6ud1K","in","Indonesia","-6.24449718","106.87935487"
"919150033357848577","Sat Oct 14 10:36:59 +0000 2017","amrisistian","Selamat Datang Group Bank Muamalat Jakarta silakan menikmati Merapi Jeep Lava Tour Sunrise @… https://t.co/gLmETIHWiz","in","Indonesia","-7.59330239","110.43152332"
"919150033789796352","Sat Oct 14 10:36:59 +0000 2017","viaoktaviani24","Ketemu kamu ♥♥ I can t stop loving you","in","Indonesia","-6.81605","107.13104"
"919150071438069760","Sat Oct 14 10:37:08 +0000 2017","Shagirayanda","[14.10.2017] Berjalan perlahan dan berpikir 😎 @ Queen of the South… https://t.co/BcBquumumu","in","Indonesia","-7.80157","110.3723"
"919150103759413248","Sat Oct 14 10:37:16 +0000 2017","wattamahally","Lagi mencari info film yang baru di #sinemaxximedan #sunplazamedan @… https://t.co/bkC1cWMWbP","in","Indonesia","3.5836849","98.6736038"
"919150120121262080","Sat Oct 14 10:37:20 +0000 2017","KyRMaulana","At Lombok Exotic, Lintas Senggigi — https://t.co/mqswRmZmnX","in","Indonesia","-8.53261","116.07094"
"919150148193677312","Sat Oct 14 10:37:26 +0000 2017","bangkitandry","With Frieda at Seafood NGGEMESKE Kerang &amp; Kepiting — https://t.co/QhoFNjy3DQ","in","Indonesia","-7.00864","110.41905"
"919150165239275521","Sat Oct 14 10:37:31 +0000 2017","Nirmaa_"," When the sky so black 😍😍 @ Sukasada, Bali, Indonesia https://t.co/QE9XR8Q1zd","in","Undefined","-8.15","115.1"
"919150194297487361","Sat Oct 14 10:37:37 +0000 2017","HannaBarbera","At Wedhang Kopi Prambanan [pic] — https://t.co/6M5IYWpFo9","in","Indonesia","-7.74154","110.50012"
"919150198865125376","Sat Oct 14 10:37:39 +0000 2017","meli_sb","Kuy maen bulutangkis say! ° ° Ini olahraga satu-satunya yg sampe… https://t.co/eWSWhoftLE","in","Indonesia","-6.21861111","106.8025"
"919150260672442368","Sat Oct 14 10:37:53 +0000 2017","IhsanSecret48","@sitinur120891 @SitiPuvers @AntonPuvers @nurnafiah12 @RahmaPuvers @rahma_puvers @DA4_Putrii03 Selamat sore semuanya #PutriDAMISurabaya2017","in","Indonesia","-6.1676795","106.5312287"
"919150262530347008","Sat Oct 14 10:37:54 +0000 2017","Linaa783","At PERDUT (RM. Ikan bakar) — https://t.co/NBHLLq38Wv","in","Undefined","-6.41409","108.43323"
"919150278355619840","Sat Oct 14 10:37:58 +0000 2017","uzayuzie","Jadi OB dulu... New home sweet home @ Jl. Ga Manulang https://t.co/76yRTekbOF","in","Indonesia","-6.8510887","107.4762294"
"919150298391756800","Sat Oct 14 10:38:02 +0000 2017","NatzirAtapukan","Cara terbaik mengalahkan lawan adalah menjadikannya teman -Abraham… https://t.co/Zfgl29xeiF","in","Indonesia","-7.80138889","110.36444444"
"919150322483806208","Sat Oct 14 10:38:08 +0000 2017","IndraOnerz","At Jembatan Layang Pasupati — https://t.co/DpXKiIac2g","in","Indonesia","-6.89902","107.61015"
"919150337641947136","Sat Oct 14 10:38:12 +0000 2017","uphey_JIBIBeL","At Pantai Karang Hawu [pic] — https://t.co/pdrT2QbGiy","in","Indonesia","-6.9548","106.45349"
"919150367258095618","Sat Oct 14 10:38:19 +0000 2017","chikaldkw","Alhamdulillah kelar permeter cuman 380rb. Atap upvc/alderon tebel 10mm @ Pamulang_Tanggeran Selatan https://t.co/A0dvUKeAhM","in","Indonesia","-6.36648","106.73781"
"919150429786685440","Sat Oct 14 10:38:34 +0000 2017","YOSSYVALENTINO","Thanks BFO Team.... Thanks juga buat 🎁… https://t.co/LPiv8OTbgv","in","Indonesia","-8.722066","115.18203368"
"919150434983514112","Sat Oct 14 10:38:35 +0000 2017","KoperTraveler","TAKE AND TAG Sudah menjadi sebuah kebiasaan, saat kita datang ke suatu tempat, baik itu tempat… https://t.co/CkbmZWbs9w","in","Indonesia","-6.87443","107.58523"
"919150468890288128","Sat Oct 14 10:38:43 +0000 2017","rinaaaawww","Ada yg prawed di jam 6 pagi.. #tebingkeraton #dago #bandung… https://t.co/pjuFyVumsu","in","Indonesia","-6.1278402","106.6589642"
"919150475550842880","Sat Oct 14 10:38:45 +0000 2017","maulana_oyan","LELAH... @ Musholla Darusa addah https://t.co/9Nkchqc4MP","in","Indonesia","-6.26519792","106.91613436"
"919150486275657728","Sat Oct 14 10:38:47 +0000 2017","BuAgeng","Happy satnite guys Bagaimana malem minggu kalian nih hari ini ? Sudah ada planing atau cuma… https://t.co/BhxWFaQmox","in","Indonesia","-7.81821999","110.3641704"
"919150520383578112","Sat Oct 14 10:38:55 +0000 2017","maulinita_saras","At Perumahan Graha Mulia — https://t.co/EgQLfgaAOv","in","Indonesia","-7.92291","112.62505"
"919150523013410817","Sat Oct 14 10:38:56 +0000 2017","RadenSaid_"," kita adalah lagu sedih dalam playlist yang ku putar dikepala berulang ulang @ Tangerang https://t.co/8yswE8HL1A","in","Indonesia","-6.17830563","106.63188934"
"919150534363193344","Sat Oct 14 10:38:59 +0000 2017","wdynrt","Pilih matcha cheese atau chocolate oreo? Duaduanya enak bgtttt, yang penasaran rasanya yuk… https://t.co/eoSY1TpBNL","in","Indonesia","-6.58972","106.791"
"919150561823297537","Sat Oct 14 10:39:05 +0000 2017","aliez_deuliz","At Kampung Empang — https://t.co/MLi7jcXvmq","in","Indonesia","-6.55814","107.44802"
"919150594979328000","Sat Oct 14 10:39:13 +0000 2017","dian_17ans","Saya mendengarkan Nu Life-Saint Loco .… (at Menara Indonesia Promo Event Organizer &amp; Brand Communication) — https://t.co/jEVUA1NJpu","in","Indonesia","5.54894","95.31139"
"919150607252025344","Sat Oct 14 10:39:16 +0000 2017","Eka14Prihantoro","Happy anniversary of, 2nd meotel kebuman tanggal 14 sama dengan… https://t.co/fnShbDDgAr","in","Indonesia","-7.67280044","109.66273785"
"919150619939586048","Sat Oct 14 10:39:19 +0000 2017","sari_tms","GWS Vania syg😘 @ RS Kepolisian Bayangkara - Kupang Nusa Tenggara Timur. https://t.co/LMlFyAaDI1","in","Indonesia","-10.16403006","123.59220796"
"919150633915097088","Sat Oct 14 10:39:22 +0000 2017","AutoMandiri77","Terima Kasih Buat KTCI Chapter Tangerang Raya, telah berkenan singgah @ Auto Mandiri 77 https://t.co/BZQlIwVPDk","in","Indonesia","-6.17813428","106.71140134"
"919150666580353024","Sat Oct 14 10:39:30 +0000 2017","FisaFeezaFisa","With krishnaICHAN at RSIA YPK Mandiri [vid] — https://t.co/9ZF1Uu2G8a","in","Indonesia","-6.19127","106.82808"
"919150670774595585","Sat Oct 14 10:39:31 +0000 2017","MeiLauw","Sekali-kali narsis boleh yaa 😊😊😊 #me #blackandpink #sabtuceria… https://t.co/CCSEK786NG","in","Indonesia","-6.3210209","106.8646449"
"919150683193933825","Sat Oct 14 10:39:34 +0000 2017","rhiskilism","Setelah 16 tahun..akhirnya bersua kembali dengan deburan ombak @ Pantai Pasir Parangtritis,… https://t.co/gztHp0JSES","in","Undefined","-8.02571208","110.33528366"
"919150686826258432","Sat Oct 14 10:39:35 +0000 2017","munfasil","At Nusa Dua Beach (Pantai Nusa Dua) [pic] — https://t.co/5xZa4bYMOD","in","Undefined","-8.8017","115.23393"
